"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Ilman lämpötila [°C]","Sademäärä [mm]"
"Helsinki Kumpula","2024","6","21","03:10","11.7","0"
"Helsinki Kumpula","2024","6","21","03:20","11.9","0"
"Helsinki Kumpula","2024","6","21","03:30","11.6","0"
"Helsinki Kumpula","2024","6","21","03:40","11.6","0"
"Helsinki Kumpula","2024","6","21","03:50","11.2","0"
"Helsinki Kumpula","2024","6","21","04:00","11","0"
"Helsinki Kumpula","2024","6","21","04:10","11.2","0"
"Helsinki Kumpula","2024","6","21","04:20","11.4","0"
"Helsinki Kumpula","2024","6","21","04:30","11.7","0"
"Helsinki Kumpula","2024","6","21","04:40","11.9","0"
"Helsinki Kumpula","2024","6","21","04:50","11.7","0"
"Helsinki Kumpula","2024","6","21","05:00","12","0"
"Helsinki Kumpula","2024","6","21","05:10","12.1","0"
"Helsinki Kumpula","2024","6","21","05:20","12.3","0"
"Helsinki Kumpula","2024","6","21","05:30","12.5","0"
"Helsinki Kumpula","2024","6","21","05:40","12.8","0"
"Helsinki Kumpula","2024","6","21","05:50","13.2","0"
"Helsinki Kumpula","2024","6","21","06:00","13.5","0"
"Helsinki Kumpula","2024","6","21","06:10","14.3","0"
"Helsinki Kumpula","2024","6","21","06:20","14.2","0"
"Helsinki Kumpula","2024","6","21","06:30","14.9","0"
"Helsinki Kumpula","2024","6","21","06:40","15.1","0"
"Helsinki Kumpula","2024","6","21","06:50","15.3","0"
"Helsinki Kumpula","2024","6","21","07:00","15.9","0"
"Helsinki Kumpula","2024","6","21","07:10","16.5","0"
"Helsinki Kumpula","2024","6","21","07:20","16.7","0"
"Helsinki Kumpula","2024","6","21","07:30","16.9","0"
"Helsinki Kumpula","2024","6","21","07:40","16.9","0"
"Helsinki Kumpula","2024","6","21","07:50","17.6","0"
"Helsinki Kumpula","2024","6","21","08:00","17.7","0"
"Helsinki Kumpula","2024","6","21","08:10","17.9","0"
"Helsinki Kumpula","2024","6","21","08:20","18.2","0"
"Helsinki Kumpula","2024","6","21","08:30","18.2","0"
"Helsinki Kumpula","2024","6","21","08:40","17.8","0"
"Helsinki Kumpula","2024","6","21","08:50","18.3","0"
"Helsinki Kumpula","2024","6","21","09:00","18.6","0"
"Helsinki Kumpula","2024","6","21","09:10","18.9","0"
"Helsinki Kumpula","2024","6","21","09:20","18.2","0"
"Helsinki Kumpula","2024","6","21","09:30","19","0"
"Helsinki Kumpula","2024","6","21","09:40","18.7","0"
"Helsinki Kumpula","2024","6","21","09:50","18.9","0"
"Helsinki Kumpula","2024","6","21","10:00","20.3","0"
"Helsinki Kumpula","2024","6","21","10:10","18.8","0"
"Helsinki Kumpula","2024","6","21","10:20","19.1","0"
"Helsinki Kumpula","2024","6","21","10:30","19.8","0"
"Helsinki Kumpula","2024","6","21","10:40","18.8","0"
"Helsinki Kumpula","2024","6","21","10:50","19.8","0"
"Helsinki Kumpula","2024","6","21","11:00","20.4","0"
"Helsinki Kumpula","2024","6","21","11:10","20.5","0"
"Helsinki Kumpula","2024","6","21","11:20","19.7","0"
"Helsinki Kumpula","2024","6","21","11:30","19.4","0"
"Helsinki Kumpula","2024","6","21","11:40","20.3","0"
"Helsinki Kumpula","2024","6","21","11:50","21.1","0"
"Helsinki Kumpula","2024","6","21","12:00","20.9","0"
"Helsinki Kumpula","2024","6","21","12:10","21.2","0"
"Helsinki Kumpula","2024","6","21","12:20","21.3","0"
"Helsinki Kumpula","2024","6","21","12:30","21.6","0"
"Helsinki Kumpula","2024","6","21","12:40","22.3","0"
"Helsinki Kumpula","2024","6","21","12:50","22.2","0"
"Helsinki Kumpula","2024","6","21","13:00","21.6","0"
"Helsinki Kumpula","2024","6","21","13:10","21.4","0"
"Helsinki Kumpula","2024","6","21","13:20","22.1","0"
"Helsinki Kumpula","2024","6","21","13:30","21.8","0"
"Helsinki Kumpula","2024","6","21","13:40","21.6","0"
"Helsinki Kumpula","2024","6","21","13:50","22.2","0"
"Helsinki Kumpula","2024","6","21","14:00","22.2","0"
"Helsinki Kumpula","2024","6","21","14:10","21.9","0"
"Helsinki Kumpula","2024","6","21","14:20","21.9","0"
"Helsinki Kumpula","2024","6","21","14:30","22.5","0"
"Helsinki Kumpula","2024","6","21","14:40","22.5","0"
"Helsinki Kumpula","2024","6","21","14:50","22.3","0"
"Helsinki Kumpula","2024","6","21","15:00","22","0"
"Helsinki Kumpula","2024","6","21","15:10","22.3","0"
"Helsinki Kumpula","2024","6","21","15:20","22.1","0"
"Helsinki Kumpula","2024","6","21","15:30","22.2","0"
"Helsinki Kumpula","2024","6","21","15:40","22","0"
"Helsinki Kumpula","2024","6","21","15:50","22.1","0"
"Helsinki Kumpula","2024","6","21","16:00","22","0"
"Helsinki Kumpula","2024","6","21","16:10","22.3","0"
"Helsinki Kumpula","2024","6","21","16:20","22.5","0"
"Helsinki Kumpula","2024","6","21","16:30","22.5","0"
"Helsinki Kumpula","2024","6","21","16:40","22.3","0"
"Helsinki Kumpula","2024","6","21","16:50","22.1","0"
"Helsinki Kumpula","2024","6","21","17:00","21.8","0"
"Helsinki Kumpula","2024","6","21","17:10","21.6","0"
"Helsinki Kumpula","2024","6","21","17:20","21.2","0"
"Helsinki Kumpula","2024","6","21","17:30","21.5","0"
"Helsinki Kumpula","2024","6","21","17:40","21.1","0"
"Helsinki Kumpula","2024","6","21","17:50","21","0"
"Helsinki Kumpula","2024","6","21","18:00","20.8","0"
"Helsinki Kumpula","2024","6","21","18:10","21.1","0"
"Helsinki Kumpula","2024","6","21","18:20","20.6","0"
"Helsinki Kumpula","2024","6","21","18:30","20.3","0"
"Helsinki Kumpula","2024","6","21","18:40","19.8","0"
"Helsinki Kumpula","2024","6","21","18:50","19.8","0"
"Helsinki Kumpula","2024","6","21","19:00","20","0"
"Helsinki Kumpula","2024","6","21","19:10","19.2","0"
"Helsinki Kumpula","2024","6","21","19:20","19.5","0"
"Helsinki Kumpula","2024","6","21","19:30","19.4","0"
"Helsinki Kumpula","2024","6","21","19:40","18.8","0"
"Helsinki Kumpula","2024","6","21","19:50","18.7","0"
"Helsinki Kumpula","2024","6","21","20:00","18.5","0"
"Helsinki Kumpula","2024","6","21","20:10","18.6","0"
"Helsinki Kumpula","2024","6","21","20:20","18.5","0"
"Helsinki Kumpula","2024","6","21","20:30","18.3","0"
"Helsinki Kumpula","2024","6","21","20:40","18","0"
"Helsinki Kumpula","2024","6","21","20:50","17.9","0"
"Helsinki Kumpula","2024","6","21","21:00","17.5","0"
"Helsinki Kumpula","2024","6","21","21:10","17.3","0"
"Helsinki Kumpula","2024","6","21","21:20","17.1","0"
"Helsinki Kumpula","2024","6","21","21:30","16.8","0"
"Helsinki Kumpula","2024","6","21","21:40","16.7","0"
"Helsinki Kumpula","2024","6","21","21:50","16.6","0"
"Helsinki Kumpula","2024","6","21","22:00","16.3","0"
"Helsinki Kumpula","2024","6","21","22:10","16.2","0"
"Helsinki Kumpula","2024","6","21","22:20","16","0"
"Helsinki Kumpula","2024","6","21","22:30","15.9","0"
"Helsinki Kumpula","2024","6","21","22:40","15.5","0"
"Helsinki Kumpula","2024","6","21","22:50","15.3","0"
"Helsinki Kumpula","2024","6","21","23:00","15.1","0"
"Helsinki Kumpula","2024","6","21","23:10","15","0"
"Helsinki Kumpula","2024","6","21","23:20","14.8","0"
"Helsinki Kumpula","2024","6","21","23:30","14.7","0"
"Helsinki Kumpula","2024","6","21","23:40","14.6","0"
"Helsinki Kumpula","2024","6","21","23:50","14.3","0"
"Helsinki Kumpula","2024","6","22","00:00","14.1","0"
"Helsinki Kumpula","2024","6","22","00:10","13.8","0"
"Helsinki Kumpula","2024","6","22","00:20","13.7","0"
"Helsinki Kumpula","2024","6","22","00:30","13.6","0"
"Helsinki Kumpula","2024","6","22","00:40","13.2","0"
"Helsinki Kumpula","2024","6","22","00:50","13.3","0"
"Helsinki Kumpula","2024","6","22","01:00","13.1","0"
"Helsinki Kumpula","2024","6","22","01:10","13.1","0"
"Helsinki Kumpula","2024","6","22","01:20","12.8","0"
"Helsinki Kumpula","2024","6","22","01:30","12.6","0"
"Helsinki Kumpula","2024","6","22","01:40","12.3","0"
"Helsinki Kumpula","2024","6","22","01:50","12","0"
"Helsinki Kumpula","2024","6","22","02:00","11.9","0"
"Helsinki Kumpula","2024","6","22","02:10","11.8","0"
"Helsinki Kumpula","2024","6","22","02:20","11.5","0"
"Helsinki Kumpula","2024","6","22","02:30","11.4","0"
"Helsinki Kumpula","2024","6","22","02:40","11.5","0"
"Helsinki Kumpula","2024","6","22","02:50","11.3","0"
"Helsinki Kumpula","2024","6","22","03:00","11.2","0"
"Helsinki Kumpula","2024","6","22","03:10","11.2","0"
"Helsinki Kumpula","2024","6","22","03:20","11.1","0"
"Helsinki Kumpula","2024","6","22","03:30","11","0"
"Helsinki Kumpula","2024","6","22","03:40","11","0"
"Helsinki Kumpula","2024","6","22","03:50","10.9","0"
"Helsinki Kumpula","2024","6","22","04:00","10.8","0"
"Helsinki Kumpula","2024","6","22","04:10","10.8","0"
"Helsinki Kumpula","2024","6","22","04:20","10.9","0"
"Helsinki Kumpula","2024","6","22","04:30","10.8","0"
"Helsinki Kumpula","2024","6","22","04:40","10.8","0"
"Helsinki Kumpula","2024","6","22","04:50","10.6","0"
"Helsinki Kumpula","2024","6","22","05:00","10.9","0"
"Helsinki Kumpula","2024","6","22","05:10","11.3","0"
"Helsinki Kumpula","2024","6","22","05:20","11.4","0"
"Helsinki Kumpula","2024","6","22","05:30","11.5","0"
"Helsinki Kumpula","2024","6","22","05:40","11.8","0"
"Helsinki Kumpula","2024","6","22","05:50","12.2","0"
"Helsinki Kumpula","2024","6","22","06:00","12.5","0"
"Helsinki Kumpula","2024","6","22","06:10","12.9","0"
"Helsinki Kumpula","2024","6","22","06:20","13.5","0"
"Helsinki Kumpula","2024","6","22","06:30","13.7","0"
"Helsinki Kumpula","2024","6","22","06:40","13.7","0"
"Helsinki Kumpula","2024","6","22","06:50","14.2","0"
"Helsinki Kumpula","2024","6","22","07:00","14.6","0"
"Helsinki Kumpula","2024","6","22","07:10","15","0"
"Helsinki Kumpula","2024","6","22","07:20","15.2","0"
"Helsinki Kumpula","2024","6","22","07:30","15.8","0"
"Helsinki Kumpula","2024","6","22","07:40","16","0"
"Helsinki Kumpula","2024","6","22","07:50","16.3","0"
"Helsinki Kumpula","2024","6","22","08:00","16.6","0"
"Helsinki Kumpula","2024","6","22","08:10","17.1","0"
"Helsinki Kumpula","2024","6","22","08:20","17.4","0"
"Helsinki Kumpula","2024","6","22","08:30","17.7","0"
"Helsinki Kumpula","2024","6","22","08:40","17.6","0"
"Helsinki Kumpula","2024","6","22","08:50","17.7","0"
"Helsinki Kumpula","2024","6","22","09:00","18.1","0"
"Helsinki Kumpula","2024","6","22","09:10","18.4","0"
"Helsinki Kumpula","2024","6","22","09:20","18.5","0"
"Helsinki Kumpula","2024","6","22","09:30","18.9","0"
"Helsinki Kumpula","2024","6","22","09:40","18.8","0"
"Helsinki Kumpula","2024","6","22","09:50","18.6","0"
"Helsinki Kumpula","2024","6","22","10:00","18.7","0"
"Helsinki Kumpula","2024","6","22","10:10","19.6","0"
"Helsinki Kumpula","2024","6","22","10:20","19.6","0"
"Helsinki Kumpula","2024","6","22","10:30","19.8","0"
"Helsinki Kumpula","2024","6","22","10:40","20.1","0"
"Helsinki Kumpula","2024","6","22","10:50","20.7","0"
"Helsinki Kumpula","2024","6","22","11:00","19.8","0"
"Helsinki Kumpula","2024","6","22","11:10","20.4","0"
"Helsinki Kumpula","2024","6","22","11:20","20.4","0"
"Helsinki Kumpula","2024","6","22","11:30","20.5","0"
"Helsinki Kumpula","2024","6","22","11:40","21.4","0"
"Helsinki Kumpula","2024","6","22","11:50","21","0"
"Helsinki Kumpula","2024","6","22","12:00","21","0"
"Helsinki Kumpula","2024","6","22","12:10","20.8","0"
"Helsinki Kumpula","2024","6","22","12:20","21.5","0"
"Helsinki Kumpula","2024","6","22","12:30","20.8","0"
"Helsinki Kumpula","2024","6","22","12:40","21.1","0"
"Helsinki Kumpula","2024","6","22","12:50","21.6","0"
"Helsinki Kumpula","2024","6","22","13:00","21.4","0"
"Helsinki Kumpula","2024","6","22","13:10","21","0"
"Helsinki Kumpula","2024","6","22","13:20","21.3","0"
"Helsinki Kumpula","2024","6","22","13:30","21.1","0"
"Helsinki Kumpula","2024","6","22","13:40","21.2","0"
"Helsinki Kumpula","2024","6","22","13:50","20.4","0"
"Helsinki Kumpula","2024","6","22","14:00","20.7","0"
"Helsinki Kumpula","2024","6","22","14:10","20.5","0"
"Helsinki Kumpula","2024","6","22","14:20","20.2","0"
"Helsinki Kumpula","2024","6","22","14:30","20.2","0"
"Helsinki Kumpula","2024","6","22","14:40","20.7","0"
"Helsinki Kumpula","2024","6","22","14:50","20.9","0"
"Helsinki Kumpula","2024","6","22","15:00","20.7","0"
"Helsinki Kumpula","2024","6","22","15:10","20.8","0"
"Helsinki Kumpula","2024","6","22","15:20","20.7","0"
"Helsinki Kumpula","2024","6","22","15:30","20.8","0"
"Helsinki Kumpula","2024","6","22","15:40","20.7","0"
"Helsinki Kumpula","2024","6","22","15:50","21","0"
"Helsinki Kumpula","2024","6","22","16:00","21.5","0"
"Helsinki Kumpula","2024","6","22","16:10","21.4","0"
"Helsinki Kumpula","2024","6","22","16:20","21.3","0"
"Helsinki Kumpula","2024","6","22","16:30","21.5","0"
"Helsinki Kumpula","2024","6","22","16:40","20.8","0"
"Helsinki Kumpula","2024","6","22","16:50","21","0"
"Helsinki Kumpula","2024","6","22","17:00","20.3","0"
"Helsinki Kumpula","2024","6","22","17:10","20.3","0"
"Helsinki Kumpula","2024","6","22","17:20","19","0"
"Helsinki Kumpula","2024","6","22","17:30","19.7","0"
"Helsinki Kumpula","2024","6","22","17:40","20","0"
"Helsinki Kumpula","2024","6","22","17:50","21.1","0"
"Helsinki Kumpula","2024","6","22","18:00","21.4","0"
"Helsinki Kumpula","2024","6","22","18:10","21.1","0"
"Helsinki Kumpula","2024","6","22","18:20","21.6","0"
"Helsinki Kumpula","2024","6","22","18:30","21.3","0"
"Helsinki Kumpula","2024","6","22","18:40","21.3","0"
"Helsinki Kumpula","2024","6","22","18:50","21","0"
"Helsinki Kumpula","2024","6","22","19:00","21.5","0"
"Helsinki Kumpula","2024","6","22","19:10","21.8","0"
"Helsinki Kumpula","2024","6","22","19:20","21.3","0"
"Helsinki Kumpula","2024","6","22","19:30","20.6","0"
"Helsinki Kumpula","2024","6","22","19:40","19.2","0"
"Helsinki Kumpula","2024","6","22","19:50","19.1","0"
"Helsinki Kumpula","2024","6","22","20:00","19.4","0"
"Helsinki Kumpula","2024","6","22","20:10","19.8","0"
"Helsinki Kumpula","2024","6","22","20:20","19.8","0"
"Helsinki Kumpula","2024","6","22","20:30","19.9","0"
"Helsinki Kumpula","2024","6","22","20:40","19.8","0"
"Helsinki Kumpula","2024","6","22","20:50","19.1","0"
"Helsinki Kumpula","2024","6","22","21:00","19.1","0"
"Helsinki Kumpula","2024","6","22","21:10","18.7","0"
"Helsinki Kumpula","2024","6","22","21:20","18.7","0"
"Helsinki Kumpula","2024","6","22","21:30","18.2","0"
"Helsinki Kumpula","2024","6","22","21:40","18.1","0"
"Helsinki Kumpula","2024","6","22","21:50","17.7","0"
"Helsinki Kumpula","2024","6","22","22:00","17.8","0"
"Helsinki Kumpula","2024","6","22","22:10","17.5","0"
"Helsinki Kumpula","2024","6","22","22:20","17.6","0"
"Helsinki Kumpula","2024","6","22","22:30","17.1","0"
"Helsinki Kumpula","2024","6","22","22:40","17.1","0"
"Helsinki Kumpula","2024","6","22","22:50","17.1","0"
"Helsinki Kumpula","2024","6","22","23:00","16.9","0"
"Helsinki Kumpula","2024","6","22","23:10","16.8","0"
"Helsinki Kumpula","2024","6","22","23:20","16.3","0"
"Helsinki Kumpula","2024","6","22","23:30","16.5","0"
"Helsinki Kumpula","2024","6","22","23:40","16","0"
"Helsinki Kumpula","2024","6","22","23:50","15.4","0"
"Helsinki Kumpula","2024","6","23","00:00","15.6","0"
"Helsinki Kumpula","2024","6","23","00:10","15.9","0"
"Helsinki Kumpula","2024","6","23","00:20","15.9","0"
"Helsinki Kumpula","2024","6","23","00:30","15.8","0"
"Helsinki Kumpula","2024","6","23","00:40","15.3","0"
"Helsinki Kumpula","2024","6","23","00:50","15.8","0"
"Helsinki Kumpula","2024","6","23","01:00","15.6","0"
"Helsinki Kumpula","2024","6","23","01:10","13.9","0"
"Helsinki Kumpula","2024","6","23","01:20","13.4","0"
"Helsinki Kumpula","2024","6","23","01:30","13.5","0"
"Helsinki Kumpula","2024","6","23","01:40","12.9","0"
"Helsinki Kumpula","2024","6","23","01:50","12.6","0"
"Helsinki Kumpula","2024","6","23","02:00","12.4","0"
"Helsinki Kumpula","2024","6","23","02:10","12.4","0"
"Helsinki Kumpula","2024","6","23","02:20","12.6","0"
"Helsinki Kumpula","2024","6","23","02:30","12.3","0"
"Helsinki Kumpula","2024","6","23","02:40","12.3","0"
"Helsinki Kumpula","2024","6","23","02:50","12.5","0"
"Helsinki Kumpula","2024","6","23","03:00","12.1","0"
"Helsinki Kumpula","2024","6","23","03:10","12.3","0"
"Helsinki Kumpula","2024","6","23","03:20","12.5","0"
"Helsinki Kumpula","2024","6","23","03:30","11.7","0"
"Helsinki Kumpula","2024","6","23","03:40","12","0"
"Helsinki Kumpula","2024","6","23","03:50","12.9","0"
"Helsinki Kumpula","2024","6","23","04:00","12.2","0"
"Helsinki Kumpula","2024","6","23","04:10","11.7","0"
"Helsinki Kumpula","2024","6","23","04:20","11.6","0"
"Helsinki Kumpula","2024","6","23","04:30","11.6","0"
"Helsinki Kumpula","2024","6","23","04:40","11.6","0"
"Helsinki Kumpula","2024","6","23","04:50","11.5","0"
"Helsinki Kumpula","2024","6","23","05:00","11.5","0"
"Helsinki Kumpula","2024","6","23","05:10","12.2","0"
"Helsinki Kumpula","2024","6","23","05:20","12.9","0"
"Helsinki Kumpula","2024","6","23","05:30","13.7","0"
"Helsinki Kumpula","2024","6","23","05:40","14.3","0"
"Helsinki Kumpula","2024","6","23","05:50","14.7","0"
"Helsinki Kumpula","2024","6","23","06:00","14.9","0"
"Helsinki Kumpula","2024","6","23","06:10","15.7","0"
"Helsinki Kumpula","2024","6","23","06:20","15.6","0"
"Helsinki Kumpula","2024","6","23","06:30","15.9","0"
"Helsinki Kumpula","2024","6","23","06:40","16.4","0"
"Helsinki Kumpula","2024","6","23","06:50","16.7","0"
"Helsinki Kumpula","2024","6","23","07:00","17.1","0"
"Helsinki Kumpula","2024","6","23","07:10","18.3","0"
"Helsinki Kumpula","2024","6","23","07:20","18.1","0"
"Helsinki Kumpula","2024","6","23","07:30","18.5","0"
"Helsinki Kumpula","2024","6","23","07:40","18.8","0"
"Helsinki Kumpula","2024","6","23","07:50","19.2","0"
"Helsinki Kumpula","2024","6","23","08:00","19.4","0"
"Helsinki Kumpula","2024","6","23","08:10","19.7","0"
"Helsinki Kumpula","2024","6","23","08:20","20.5","0"
"Helsinki Kumpula","2024","6","23","08:30","20.5","0"
"Helsinki Kumpula","2024","6","23","08:40","20.2","0"
"Helsinki Kumpula","2024","6","23","08:50","20.4","0"
"Helsinki Kumpula","2024","6","23","09:00","20.6","0"
"Helsinki Kumpula","2024","6","23","09:10","20.2","0"
"Helsinki Kumpula","2024","6","23","09:20","20.5","0"
"Helsinki Kumpula","2024","6","23","09:30","20.5","0"
"Helsinki Kumpula","2024","6","23","09:40","20.6","0"
"Helsinki Kumpula","2024","6","23","09:50","20.1","0"
"Helsinki Kumpula","2024","6","23","10:00","19.6","0"
"Helsinki Kumpula","2024","6","23","10:10","20.3","0"
"Helsinki Kumpula","2024","6","23","10:20","20.3","0"
"Helsinki Kumpula","2024","6","23","10:30","20.1","0"
"Helsinki Kumpula","2024","6","23","10:40","20.4","0"
"Helsinki Kumpula","2024","6","23","10:50","21.1","0"
"Helsinki Kumpula","2024","6","23","11:00","21.1","0"
"Helsinki Kumpula","2024","6","23","11:10","21","0"
"Helsinki Kumpula","2024","6","23","11:20","21.3","0"
"Helsinki Kumpula","2024","6","23","11:30","21.2","0"
"Helsinki Kumpula","2024","6","23","11:40","21.9","0"
"Helsinki Kumpula","2024","6","23","11:50","21.5","0"
"Helsinki Kumpula","2024","6","23","12:00","21.5","0"
"Helsinki Kumpula","2024","6","23","12:10","21.5","0"
"Helsinki Kumpula","2024","6","23","12:20","22.1","0"
"Helsinki Kumpula","2024","6","23","12:30","22.1","0"
"Helsinki Kumpula","2024","6","23","12:40","23.2","0"
"Helsinki Kumpula","2024","6","23","12:50","23.2","0"
"Helsinki Kumpula","2024","6","23","13:00","22.6","0"
"Helsinki Kumpula","2024","6","23","13:10","22.1","0"
"Helsinki Kumpula","2024","6","23","13:20","22.7","0"
"Helsinki Kumpula","2024","6","23","13:30","22.8","0"
"Helsinki Kumpula","2024","6","23","13:40","22.6","0"
"Helsinki Kumpula","2024","6","23","13:50","22.1","0"
"Helsinki Kumpula","2024","6","23","14:00","22","0"
